timestamp,event_name,league,game_id,market_type,outcome_name,implied_prob,clob_buy_price,clob_sell_price,spread,best_bid,best_ask,volume,liquidity,game_score,game_period,game_elapsed,token_id,market_id,event_id
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Under,0.442,,,,0.117,0.999,364.04325,51.83784,3-2,5/5,295m,34402773550886441398162561529752094265011574489294388887356102985433182218105,1424884,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Over,0.6845,0.48,0.999,-0.519000,0.37,0.999,321.7,53.1303,3-2,5/5,295m,57519452572692276580102425968495149500936292125669010590340208663991805211384,1424893,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Under,0.3155,,,,0.37,0.999,321.7,53.1303,3-2,5/5,295m,16034191470939894649697996206613449340496129379212955132778062162510523741960,1424893,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Over,0.465,,,,0.001,0.929,321.69,50.63026,3-2,5/5,295m,9093743210501137786117946197586299127427615326399317151887661138392663919576,1424894,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Under,0.535,0.071,0.999,-0.928000,0.001,0.929,321.69,50.63026,3-2,5/5,295m,114200766098928327876485175067502743948456062568053116626948802835432933347154,1424894,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Over,0.0055,,,,0.001,0.01,381.750049,292.4873,3-2,5/5,295m,1102910565264591614698645698562135861736391000677426824373557873318086051400,1424895,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Under,0.9945,0.99,0.999,-0.009000,0.001,0.01,381.750049,292.4873,3-2,5/5,295m,72356813801426577596215071411909970132050039233906997689673753122038600964191,1424895,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Over,0.4635,,,,0.001,0.926,321.69,51.15601,3-2,5/5,295m,99074892350016884124047395645745134280818805580139967541371759056668747451694,1424897,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Under,0.5365,0.074,0.999,-0.925000,0.001,0.926,321.69,51.15601,3-2,5/5,295m,44066618611225840514008831839011087277841510981083005060088456380865727796430,1424897,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Over,0.456,,,,0.001,0.911,322.99,50.85331,3-2,5/5,295m,43393827014820004719683459761770738726021273788317942913490413882906777550658,1424898,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Under,0.544,0.214,0.999,-0.785000,0.001,0.911,322.99,50.85331,3-2,5/5,295m,59918246611805932550768391208516784894459678374801141967089433253002254491681,1424898,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Over,0.465,,,,0.001,0.929,1343.63,103.92553,3-2,5/5,295m,22520630899057705720855979982073754537110629851279019356409866910894700349559,1424904,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Under,0.535,0.071,0.999,-0.928000,0.001,0.929,1343.63,103.92553,3-2,5/5,295m,76941192993561868240651812236297834296150388644404529079028309506657186358825,1424904,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Over,0.465,,,,0.001,0.929,1371.634,107.00463,3-2,5/5,295m,66262190359594824365743610759616769671988639169141568955236604663392714217281,1424922,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Under,0.535,0.071,0.999,-0.928000,0.001,0.929,1371.634,107.00463,3-2,5/5,295m,69094691836753447250632888585437593116777939407855990469436314668839039292475,1424922,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Over,0.005,,,,0.001,0.009,1381.634,355.27626,3-2,5/5,295m,102921769751460695586741983986411678171394226428252718916759072458787674301422,1424923,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Under,0.995,0.991,0.999,-0.008000,0.001,0.009,1381.634,355.27626,3-2,5/5,295m,29781522604876587726606188728105684734525756720447267101734085540747571274738,1424923,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Over,0.465,,,,0.001,0.929,1302.59,105.41229,3-2,5/5,295m,23810378120642859516395625192491867288850972266039485566172873177148131523033,1425033,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Under,0.535,0.071,0.999,-0.928000,0.001,0.929,1302.59,105.41229,3-2,5/5,295m,106647253991327107845328879935437004012615257426314319371084571204185218789831,1425033,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Over,0.465,,,,0.001,0.929,514.05,57.83455,3-2,5/5,295m,84071527327151022553393695087558594519509329198066471501641393420627602406125,1425034,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Under,0.535,0.071,0.999,-0.928000,0.001,0.929,514.05,57.83455,3-2,5/5,295m,107110764675351062968867079909105304550638295135802505548755765332843769134514,1425034,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Over,0.465,,,,0.001,0.929,344.05,48.17784,3-2,5/5,295m,86885418420964752310790795612996727677725586999718247384610712338801201501233,1425035,205363
2026-02-24T11:05:09.366737+00:00,LoL: JD Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352792,over_under,Under,0.535,0.071,0.999,-0.928000,0.001,0.929,344.05,48.17784,3-2,5/5,295m,84388427858580527970362458952439221662181763037125989696287683580910210206316,1425035,205363
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Daniil Medvedev vs Juncheng Shang,atp,5195245,moneyline,Medvedev,0.915,0.92,0.939,-0.019000,0.91,0.92,148971.701892,41955.09524,,,55m,66091411168530672337248701966618218853941320152581397975074345844096122491350,1408421,221612
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Daniil Medvedev vs Juncheng Shang,atp,5195245,moneyline,Shang,0.085,,,,0.91,0.92,148971.701892,41955.09524,,,55m,80902246803633126721925080820251315414339674183562780571182219015092766456067,1408421,221612
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Daniil Medvedev vs Juncheng Shang,atp,5195245,moneyline,Over,0.325,,,,0.24,0.41,377.358489,18.908,,,55m,19456332533842541090142178290924662185642068845546311701737671453023127240868,1409490,221612
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Daniil Medvedev vs Juncheng Shang,atp,5195245,moneyline,Under,0.675,0.63,0.8,-0.170000,0.24,0.41,377.358489,18.908,,,55m,110540119131472365219569218198339135237925109772123334137439383953746146623773,1409490,221612
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Daniil Medvedev vs Juncheng Shang,atp,5195245,moneyline,Over,0.315,,,,0.23,0.4,,19.1682,,,55m,7673954064543621975701563270067707687147402701853499996940435247295225912037,1409492,221612
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Daniil Medvedev vs Juncheng Shang,atp,5195245,moneyline,Under,0.685,0.63,0.8,-0.170000,0.23,0.4,,19.1682,,,55m,30848122139854179390694794329766347228347455651656149329305940802195929800863,1409492,221612
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Daniil Medvedev vs Juncheng Shang,atp,5195245,moneyline,Over,0.51,,,,0.03,0.99,7.35294,1.1398,,,55m,92334864459833923773216860818450144381582565601816894910670670054267450327832,1409495,221612
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Daniil Medvedev vs Juncheng Shang,atp,5195245,moneyline,Under,0.49,,,,0.03,0.99,7.35294,1.1398,,,55m,85951975622760161040090076864901698726161810926011553744549868381131799495071,1409495,221612
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Daniil Medvedev vs Juncheng Shang,atp,5195245,spread,Medvedev,0.765,0.38,0.91,-0.530000,0.6,0.93,9471.125399,289.0607,,,55m,63696249248642224731068334817420194249960323433459601325887018513446553790117,1409491,221612
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Daniil Medvedev vs Juncheng Shang,atp,5195245,spread,Shang,0.235,,,,0.6,0.93,9471.125399,289.0607,,,55m,53941676815269726816893528125922425813936638437502882110789847934861295225873,1409491,221612
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Daniil Medvedev vs Juncheng Shang,atp,5195245,over_under,Over 2.5,0.34,,,,0.29,0.39,7.246374,204.1986,,,55m,65482561810064780266833866203268837358846649858067060044842290121339833652371,1409493,221612
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Daniil Medvedev vs Juncheng Shang,atp,5195245,over_under,Under 2.5,0.66,0.67,0.8,-0.130000,0.29,0.39,7.246374,204.1986,,,55m,109068140343821706161550655934344191429511080769853690046245838343586999169982,1409493,221612
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Zizou Bergs vs Jenson Brooksby,atp,5195247,moneyline,Bergs,0.22,,,,0.21,0.23,136575.002492,36429.2144,,,55m,108718800417180982815783685111572729193603672599080126410425528391937795925743,1408436,221616
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Zizou Bergs vs Jenson Brooksby,atp,5195247,moneyline,Brooksby,0.78,0.78,0.8,-0.020000,0.21,0.23,136575.002492,36429.2144,,,55m,71719307209220848317836744190558893862589445245633218164247894282652069060350,1408436,221616
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Zizou Bergs vs Jenson Brooksby,atp,5195247,moneyline,Over,0.525,0.03,0.49,-0.460000,0.45,0.6,265.609999,219.9166,,,55m,19288242210096521511880290172870804631658920209658032946188799481614968430908,1409517,221616
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Zizou Bergs vs Jenson Brooksby,atp,5195247,moneyline,Under,0.475,,,,0.45,0.6,265.609999,219.9166,,,55m,7103063976262740549521210982741192130094251064027258551681121425509084546494,1409517,221616
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Zizou Bergs vs Jenson Brooksby,atp,5195247,moneyline,Over,0.395,,,,0.32,0.47,,20.1522,,,55m,14338540131093657672535431916588115675369679418950891819470944960549782126277,1409520,221616
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Zizou Bergs vs Jenson Brooksby,atp,5195247,moneyline,Under,0.605,0.52,0.69,-0.170000,0.32,0.47,,20.1522,,,55m,53450110216039838685140561407358451491882477911175767401000777398583144249405,1409520,221616
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Zizou Bergs vs Jenson Brooksby,atp,5195247,spread,Brooksby,0.515,0.06,0.97,-0.910000,0.06,0.97,2009.094387,30.6419,,,55m,68067548048734363637757707866269112085463465874514106102048847404694553980136,1409522,221616
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Zizou Bergs vs Jenson Brooksby,atp,5195247,spread,Bergs,0.485,,,,0.06,0.97,2009.094387,30.6419,,,55m,73939953696315375787980197695349398296209078987365506789115706467026023467774,1409522,221616
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Zizou Bergs vs Jenson Brooksby,atp,5195247,moneyline,Over,0.405,,,,0.32,0.49,,19.3184,,,55m,32005614589911320220547779152676149649265573056930056736879645888017912547432,1409523,221616
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Zizou Bergs vs Jenson Brooksby,atp,5195247,moneyline,Under,0.595,0.52,0.69,-0.170000,0.32,0.49,,19.3184,,,55m,108289571835107877707982154403981510118648380825374618960517928117274514079451,1409523,221616
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Zizou Bergs vs Jenson Brooksby,atp,5195247,over_under,Over 2.5,0.38,,,,0.32,0.44,93.181815,125.2935,,,55m,64062451514349208685838927851768186194577027034401827026837578793940742176493,1409516,221616
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Zizou Bergs vs Jenson Brooksby,atp,5195247,over_under,Under 2.5,0.62,0.58,0.7,-0.120000,0.32,0.44,93.181815,125.2935,,,55m,113766520672326622543248960657142267106942334836546510545388977857873285668519,1409516,221616
2026-02-24T11:05:09.366737+00:00,St. Brieuc: Patrick Zahraj vs Jurij Rodionov,atp,5196307,moneyline,Zahraj,0.105,,,,0.1,0.11,5650.388728,24698.6107,,,55m,63625521708370021567855647926847527662672270945021025905352134826575446380824,1410565,222198
2026-02-24T11:05:09.366737+00:00,St. Brieuc: Patrick Zahraj vs Jurij Rodionov,atp,5196307,moneyline,Rodionov,0.895,0.8,0.82,-0.020000,0.1,0.11,5650.388728,24698.6107,,,55m,27274723224027175825178777139080534709688123726777446330330692145980992139653,1410565,222198
2026-02-24T11:05:09.366737+00:00,St. Brieuc: Patrick Zahraj vs Jurij Rodionov,atp,5196307,moneyline,Over,0.385,,,,0.3,0.47,,18.2594,,,55m,92725192992015614307051001228628999938261352579074247324709113564598892308854,1410942,222198
2026-02-24T11:05:09.366737+00:00,St. Brieuc: Patrick Zahraj vs Jurij Rodionov,atp,5196307,moneyline,Under,0.615,0.01,0.96,-0.950000,0.3,0.47,,18.2594,,,55m,66308735390724520176630039448066157584924522184143682527547796398530395925846,1410942,222198
2026-02-24T11:05:09.366737+00:00,St. Brieuc: Patrick Zahraj vs Jurij Rodionov,atp,5196307,moneyline,Over,0.285,,,,0.21,0.36,,19.7014,,,55m,17499175691890485513928976362674433122379613827606622905572962939298700195269,1410944,222198
2026-02-24T11:05:09.366737+00:00,St. Brieuc: Patrick Zahraj vs Jurij Rodionov,atp,5196307,moneyline,Under,0.715,0.37,0.54,-0.170000,0.21,0.36,,19.7014,,,55m,41669562973951013622588640457779288249422031377111658358137917444225972719742,1410944,222198
2026-02-24T11:05:09.366737+00:00,St. Brieuc: Patrick Zahraj vs Jurij Rodionov,atp,5196307,over_under,Over 2.5,0.305,,,,0.22,0.39,,18.2719,,,55m,6866281900745392671302956417583159761823507404190634795363141962647140872417,1410939,222198
2026-02-24T11:05:09.366737+00:00,St. Brieuc: Patrick Zahraj vs Jurij Rodionov,atp,5196307,over_under,Under 2.5,0.695,0.37,0.54,-0.170000,0.22,0.39,,18.2719,,,55m,61915039852484733348635269658974628949444579739116252225933069906981769973189,1410939,222198
2026-02-24T11:05:09.366737+00:00,St. Brieuc: Patrick Zahraj vs Jurij Rodionov,atp,5196307,moneyline,Over,0.515,,,,0.04,0.99,,1.5648,,,55m,64780831170985403452044801571663756277257438863152583981480705701466497291030,1410946,222198
2026-02-24T11:05:09.366737+00:00,St. Brieuc: Patrick Zahraj vs Jurij Rodionov,atp,5196307,moneyline,Under,0.485,,,,0.04,0.99,,1.5648,,,55m,28719263674527913221470503558181241852703451721791829237937789368957216210998,1410946,222198
2026-02-24T11:05:09.366737+00:00,WTT - Men's Singles: Vladislav Ursu vs Felix Lebrun,wtt-mens-singles,5196502,moneyline,Ursu,0.51,,,,0.03,0.99,74.723808,1.4525,,,30m,68737810172689340582999990760044251090009168334058481589336474313540560921946,1414941,223978
2026-02-24T11:05:09.366737+00:00,WTT - Men's Singles: Vladislav Ursu vs Felix Lebrun,wtt-mens-singles,5196502,moneyline,Lebrun,0.49,,,,0.03,0.99,74.723808,1.4525,,,30m,96460095055113587271032131515631088450652488907437582829527692777446790140276,1414941,223978
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Pablo Carreno Busta vs Denis Shapovalov,atp,5196518,moneyline,Busta,0.69,0.84,0.86,-0.020000,0.68,0.7,167849.962166,14633.658,,,55m,108125820711182019771772139419519425109295884606891039812440489028348714732916,1414974,223989
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Pablo Carreno Busta vs Denis Shapovalov,atp,5196518,moneyline,Shapovalov,0.31,,,,0.68,0.7,167849.962166,14633.658,,,55m,109260754931246639738108111898962518136854771747666057065215063522189031070716,1414974,223989
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Pablo Carreno Busta vs Denis Shapovalov,atp,5196518,over_under,Over 2.5,0.615,0.15,0.32,-0.170000,0.38,0.85,535.272937,207.2387,,,55m,42959178445826474149433612781447106662103068579163346103623006726884466636963,1415369,223989
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Pablo Carreno Busta vs Denis Shapovalov,atp,5196518,over_under,Under 2.5,0.385,,,,0.38,0.85,535.272937,207.2387,,,55m,101178195130168268980253010816107692070184631942442633244966626195980203509591,1415369,223989
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Pablo Carreno Busta vs Denis Shapovalov,atp,5196518,moneyline,Over,0.685,0.13,0.99,-0.860000,0.38,0.99,77.399268,9.5638,,,55m,10040486510760695953769865974096500890977245177895987813516183357348777167886,1415371,223989
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Pablo Carreno Busta vs Denis Shapovalov,atp,5196518,moneyline,Under,0.315,,,,0.38,0.99,77.399268,9.5638,,,55m,73788962338354461162203064498861624320747500604902727800005660350139945786244,1415371,223989
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Pablo Carreno Busta vs Denis Shapovalov,atp,5196518,spread,Shapovalov,0.13,,,,,0.26,2223.278526,68.7038,,,55m,62094739852042185891532061349498112528914263417562584684705936605792501720235,1415372,223989
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Pablo Carreno Busta vs Denis Shapovalov,atp,5196518,spread,Busta,0.87,0.9,1.0,-0.100000,,0.26,2223.278526,68.7038,,,55m,86177283701625436726212863810037226455292006354829257977453770903108186024280,1415372,223989
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Pablo Carreno Busta vs Denis Shapovalov,atp,5196518,moneyline,Over,0.68,0.12,0.97,-0.850000,0.38,0.98,232.471871,9.474,,,55m,112525963513985900204997048304157572998547337236095746396356336987155818607326,1415375,223989
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Pablo Carreno Busta vs Denis Shapovalov,atp,5196518,moneyline,Under,0.32,,,,0.38,0.98,232.471871,9.474,,,55m,64211545190506417729588651022034511105904545459353834449300034986189512838956,1415375,223989
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Pablo Carreno Busta vs Denis Shapovalov,atp,5196518,moneyline,Over,0.675,0.13,0.97,-0.840000,0.38,0.97,23.26656,11.809,,,55m,96531769186150966116684179189655927761007990133517040149993028013719839709671,1415379,223989
2026-02-24T11:05:09.366737+00:00,Dubai Tennis Championships: Pablo Carreno Busta vs Denis Shapovalov,atp,5196518,moneyline,Under,0.325,,,,0.38,0.97,23.26656,11.809,,,55m,45804969453091389784873388869091438404535765152947369158926898311165471017253,1415379,223989
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,moneyline,Maristany,0.0105,,,,0.01,0.011,23556.271475,227.88175,,,215m,9989020220297209913289548385491408037004394083950286472991306140295316714622,1414978,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,moneyline,Sherif,0.9895,0.948,0.99,-0.042000,0.01,0.011,23556.271475,227.88175,,,215m,87583838607106735424975463141732361788068018267866539129184952431157706563069,1414978,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,moneyline,Over,0.005,,,,,0.01,112.233155,474.39874,,,215m,11893614307500599577063700061667284348431688815463342443599698533138600560017,1415432,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,moneyline,Under,0.995,0.99,1.0,-0.010000,,0.01,112.233155,474.39874,,,215m,110970944083617966236650885541753225631219726810154251796145031498874377008448,1415432,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,moneyline,Over,0.005,,,,,0.01,98.92,486.28189,,,215m,26473022214902589493200007760854229651230344777631186712634153741955857313124,1415434,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,moneyline,Under,0.995,0.99,1.0,-0.010000,,0.01,98.92,486.28189,,,215m,66210757366732875954858200330723739398776509256498363900589734042459265549776,1415434,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,moneyline,Over,0.005,,,,,0.01,97.55,474.33729,,,215m,65149084368418941659825541958644504496375565690159208644190316062001193266106,1415436,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,moneyline,Under,0.995,0.99,1.0,-0.010000,,0.01,97.55,474.33729,,,215m,101344352001134056537667820594419547696172832622426154056119675405230891850619,1415436,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,moneyline,Maristany,0.005,,,,,0.01,152.61,523.95344,,,215m,29648791293793165316591202103621973187347937407353890580912907160360883813706,1415429,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,moneyline,Sherif,0.995,0.99,1.0,-0.010000,,0.01,152.61,523.95344,,,215m,34373930114347171766781205311567955795798181453279797337981027040420531640358,1415429,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,over_under,Over 2.5,0.005,,,,,0.01,195.82,472.18576,,,215m,48382331826164501295024357723416248998853510225768176183116429635644519764667,1415431,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,over_under,Under 2.5,0.995,0.99,1.0,-0.010000,,0.01,195.82,472.18576,,,215m,46583120466027318648548947826703757568322100702840537547751660671354805650041,1415431,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,moneyline,Over,0.0015,,,,0.001,0.002,78.12,1212.82234,,,215m,87252539580733418614494231178735229051189681714153770537208790784958023645699,1415435,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Guiomar Maristany vs Mayar Sherif,wta,5196618,moneyline,Under,0.9985,0.998,0.999,-0.001000,0.001,0.002,78.12,1212.82234,,,215m,3990203348529023653463989709570439310580852212004461996312303831886551241805,1415435,223990
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Erjavec,0.9895,0.983,0.99,-0.007000,0.983,0.996,3279.518782,7313.21381,,,20m,20334696621502229489164799511866646524000590702624612123870994519673332906135,1415032,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Yoruk,0.0105,,,,0.983,0.996,3279.518782,7313.21381,,,20m,76053234566497922659811579997357222762727797152550165747560261170761154057991,1415032,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,over_under,Over 2.5,0.515,,,,0.04,0.99,10,1.6681,,,20m,58835216695717424673024058721765646954731509385082410772541475649664471929882,1415555,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,over_under,Under 2.5,0.485,,,,0.04,0.99,10,1.6681,,,20m,91920044093355023874894765740291907668639644700723330254023426895051654900382,1415555,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Over,0.515,,,,0.04,0.99,,1.7768,,,20m,25824323559443062462839486447352854552370919866567852593564113480137153303987,1415558,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Under,0.485,,,,0.04,0.99,,1.7768,,,20m,84327075957286638174641137259770918428642922583504924195356009732978879495782,1415558,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Over,0.515,,,,0.04,0.99,,1.6682,,,20m,85429553162028727844704150138600139876893781473144773994186069470103744312134,1415560,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Under,0.485,,,,0.04,0.99,,1.6682,,,20m,44709788209909247126150008693382620294693798969989951722346798947002413872268,1415560,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Over,0.0045,,,,,0.009,311,4110.17393,,,20m,105050842476752983333190368014138469418288914824159345552183833679193426064261,1415554,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Under,0.9955,0.999,1.0,-0.001000,,0.009,311,4110.17393,,,20m,60320297925824974551934276135914085748928498977543869982243854592462454978727,1415554,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Over,0.0045,,,,,0.009,100.63,4853.64098,,,20m,98074694829608678057980085611445819229712933206822511606752749259660689744686,1415557,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Under,0.9955,0.999,1.0,-0.001000,,0.009,100.63,4853.64098,,,20m,8892841286624734914606957989722149236365951865303740970230620400575990415292,1415557,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Over,0.0045,,,,,0.009,69.85,4813.78468,,,20m,59202671448366895262059794338616736250008670173953519250197099067278152429000,1415559,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Under,0.9955,0.999,1.0,-0.001000,,0.009,69.85,4813.78468,,,20m,32582005118006632492635584215982057371501248558460506392938269871109712000132,1415559,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Erjavec,0.995,0.999,1.0,-0.001000,0.99,1,209.08775,2531.21526,,,20m,54430944561899254211554197252317985194800868614038145757469005288152696219179,1415556,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Yoruk,0.005,,,,0.99,1,209.08775,2531.21526,,,20m,91258743090314763120923795762636849332443635491794532395523410574142623750300,1415556,224011
2026-02-24T11:05:09.366737+00:00,Antalya: Veronika Erjavec vs Ilay Yoruk,wta,5196622,moneyline,Over,0.515,,,,0.04,0.99,8.474575,1.5633,,,20m,58190078855678577288863333235152628024112413267126274382186668212470206946860,1415553,224011
